PRACTICE_ID,STATE,NUM_EPS_VM,GPRO,ELIG_UP_ADJUST,CATEGORY,VM_PAYMENT_ADJ,UPDATED_VM,COST_COMP_TIER_TEXT,QUAL_COMP_TIER_TEXT,ZB_COST_CMPSCR_POOL_RND,ZB_QUAL_CMPSCR_POOL_RND
14953961053,CT,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.71,.
14954112791,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14954239009,NM,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.45,.
14955392089,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.22,0.51
14956193354,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.45,-0.45
14957508820,RI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.12,.
14957925847,RI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.11,.
14958153274,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14958318025,UT,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.78
14958569182,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14960079221,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.03,0.03
14960177718,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.26,.
14960709205,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-2.04
14961356893,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.57
14961667871,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.56
14961814124,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14962360016,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,1.59,-3.15
14964179965,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.22,-0.14
14965407921,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-2.11
14965892811,OH,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.02,-0.16
14966861517,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14967428911,CA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Low,.,-1.93
14969066586,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.09,.
14969855738,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.15
14972800054,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.85,0.76
14972956732,MD,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.14,0.18
14974523038,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14974924116,MA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14976208634,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.79,0.33
14976453497,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.44,0.07
14976772051,UT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14978116015,MT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14978627465,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.62,0.02
14978897481,OK,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14980919391,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
14981789445,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.36,.
14982236549,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.44,.
14982589239,FL,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.10,-0.50
14982949144,NC,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.10,0.65
14984051120,PR,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14984519882,IL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Low,-1.17,-1.00
14985096022,KS,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.12,0.18
14987590711,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,High,Average,4.09,-0.74
14987892818,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.15,.
14988372514,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.63
14990388285,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.57
14991065962,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.37
14991096328,AR,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.19,0.37
14991356018,CO,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.06,0.76
14991825544,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.02,.
14991949559,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.18,0.47
14993222214,MA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
14994023917,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.35,.
14996146369,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.47,.
14996333648,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.69,.
14996527862,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.20
14997122379,LA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.40,.
14997837846,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.33,.
15000688925,.,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.00,0.26
15001915882,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15002031492,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15003118413,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.49
15003235037,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.21,-0.09
15004331267,MI,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.11,0.25
15004375852,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.97,-2.02
15004474255,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.33,.
15005212009,VA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.43,0.47
15006368384,AZ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.53
15006806285,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.14,0.54
15006858201,OK,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.63,0.35
15007034817,GA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.13,.
15007974661,NE,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.03,-0.07
15009278064,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.44,.
15009446093,VA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.19
15011745673,HI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15014180362,MA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,1.08,.
15014185512,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.25,.
15015357255,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.47,0.18
15016344688,GA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15016708304,AZ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15017230171,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.17
15017333427,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.29,.
15017978048,.,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.22
15018219701,KS,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.19,0.60
15019092285,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.15
15019325220,IL,100+ EPs,1,Not Eligible,CAT1,-1.0%,.,High,Average,1.53,0.07
15019486437,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.84
15020689522,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.25,0.45
15021467172,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.23,.
15022087400,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.38,0.44
15022888596,NV,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.26,-0.55
15025643434,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.20
15025974347,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.37
15027166591,AR,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.51,-0.23
15029895208,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.79,0.27
15030627230,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.06
15031394612,MN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.21,0.29
15031588718,MS,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.58,0.46
15032738468,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.68,.
15033967304,MN,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.91,.
15034014841,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.93,0.67
15035423667,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.41
15036958782,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.09,0.57
15039127448,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.12,0.49
15039479649,MO,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.22
15039728023,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15042542499,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.22,.
15043029459,FL,10 to 99 EPs,1,Not Eligible,CAT1,1.0xAF,.,Low,Average,-1.15,1.36
15043468485,PR,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15044704075,NC,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.30,-0.03
15045313269,NV,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.56,.
15045508014,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.07
15045563788,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,High,Average,1.16,-0.60
15045658955,WA,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.38,.
15045879579,GA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.91,.
15046958334,KY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.67,.
15047025529,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,8.79,.
15048075761,HI,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15048658031,.,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.09,.
15048855334,NY,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.53
15049250170,.,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.33,.
15049852496,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.78,-0.29
15050396204,NC,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.82,0.50
15050474750,WV,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.27
15050777581,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.78,.
15050848902,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.74,0.35
15051187233,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15052450912,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.53
15053411201,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15055213948,FL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.36,0.67
15055442583,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.41,0.03
15056316501,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.89,.
15056858230,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.01,0.09
15057197544,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15057496151,VA,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,2.41,.
15057909556,ID,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.71,.
15058009315,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.54
15058250269,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.43
15058257820,FL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.50,1.22
15058465633,FL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.84,.
15058586118,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.45,0.61
15058648307,CT,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.11,-0.18
15059200104,HI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.55,.
15059701118,WA,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.03,0.41
15063251737,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.88,0.23
15064203921,CO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.47,.
15065255251,RI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15067536575,IN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.52,-0.58
15068707231,CT,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.20,.
15069394840,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15069433267,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.05,.
15070156837,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.81
15071726942,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.90,0.38
15073776199,OR,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.01,0.58
15074279741,FL,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15075453005,TN,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,0.51,.
15075521194,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.49
15075565022,AK,10 to 99 EPs,0,Not Eligible,CAT1,1.0xAF,.,Average,High,-0.17,1.01
15075892785,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.16,.
15076881326,TN,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15077177307,MO,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.06
15077292186,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.24
15078426783,FL,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,0.29,.
15078740625,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15079012730,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-1.58
15081227841,WI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.19,0.49
15081429875,NC,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.43,-0.06
15081467943,KY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.63,.
15082863073,SD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.51,.
15082901355,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.08,0.39
15083407888,WY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,4.24,.
15083555588,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.43,.
15084078482,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.17,.
15085411016,KY,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.38,0.52
15086259409,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15087356307,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.25
15088085956,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.13,.
15088528304,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.05,0.07
15088960333,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15089102783,WA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15089590761,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.31,.
15089806097,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-4.30
15089962040,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,1.44,0.54
15090013964,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15091167756,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.41
15091227251,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.39,1.16
15091622381,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.23,-0.25
15092257918,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.01,-0.90
15093089880,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-4.13
15093289644,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15093415475,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.36,.
15093507599,OK,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.39,.
15093514260,AL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15094187546,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,1.47,0.52
15094932064,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.03,0.39
15095062568,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15095955795,MS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.08,-0.50
15097640383,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.51,1.46
15097896361,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-2.71
15098717995,ME,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.56
15098807155,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.22,0.03
15099320193,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.06,.
15100071828,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.15,.
15100345160,MN,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.34,0.44
15100600207,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.19,.
15100849534,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15101071300,CA,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.13,0.03
15102188252,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.31,.
15102304739,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.78,0.72
15103714713,MA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.27,.
15103954042,FL,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,-0.19,.
15104277625,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.13
15105036101,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.47,.
15105327289,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.38
15111143449,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.20,.
15111261420,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.21,0.31
15111664697,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.57
15111797841,AL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15111812225,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.47
15114151542,WV,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.02,0.69
15114719025,.,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.39
15115126413,MO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.14,.
15115225443,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15116897146,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,1.61,.
15118005420,CT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.26,0.39
15118792676,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.32,-1.10
15119795692,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.13,0.51
15120339952,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15120539903,SC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15121267776,OH,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.47,0.31
15123373575,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15123385000,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,High,Average,1.42,0.48
15124837235,TN,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.12,0.53
15126074727,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.08,.
15126843792,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.33,.
15127065124,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.64,0.71
15129263978,NY,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.16,.
15129334994,WA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.18,0.40
15129452818,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.13,0.46
15129565254,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15130389435,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15130744751,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.63,0.25
15131057578,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15132218986,OK,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
15132393481,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.83,.
15133022799,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.20,-0.06
15133231338,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.35,0.02
15133936394,IL,10 to 99 EPs,0,Eligible,CAT1,2.0xAF,.,Average,High,0.31,1.22
15134457219,MS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.32,0.43
15134704250,VA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.33
15134883795,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15136202853,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.07,.
15136943914,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.08,.
15137467997,OR,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.53,0.09
15137556996,MO,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.17,0.11
15138523919,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.61,.
15139319771,WV,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.34,.
15139504510,IN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.32
15139666423,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.27,.
15140188436,RI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.22,.
15141189387,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.65,.
15142683454,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.13,-0.08
15143890451,MN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Low,.,-11.14
15144018987,NJ,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.40,-0.18
15144513119,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.61
15145883067,CT,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.08,.
15150362009,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.24,0.57
15150498911,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.36,0.78
15150582865,NC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.41,.
15151259131,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
15151790516,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.53,.
